"hthwr","htowr","hthtor","hthtop","atawr","atowr","atator","atatop","gw"
0.625,0.4375,1,0.5089930295944214,0,0.0625,2,0.4820486009120941,"h"
0.125,0.1875,1.875,0.461757630109787,0.625,0.6875,1.25,0.4769444465637207,"a"
0.5,0.375,1.625,0.5221792459487915,0.625,0.75,1.25,0.48805657029151917,"h"
0.875,0.75,0.875,0.527222216129303,0.5,0.75,1,0.49184027314186096,"h"
0.5,0.5,1.75,0.46173611283302307,0.625,0.75,1.125,0.5188982486724854,"a"
0.375,0.25,2,0.5132986307144165,0.5,0.5,1.5,0.4837847352027893,"a"
0.375,0.375,1.875,0.517707347869873,0.875,0.625,1.125,0.5090972185134888,"a"
0.625,0.625,2.125,0.49784722924232483,0.625,0.6875,1.5,0.5345138907432556,"a"
0.5,0.4375,1.125,0.46253472566604614,0.625,0.6875,1.25,0.5071874856948853,"a"
0.75,0.5625,1.625,0.5612614154815674,0.25,0.1875,2.25,0.4449779689311981,"h"
0.25,0.1875,2,0.45267361402511597,0.5,0.4375,1.5,0.5233200192451477,"a"
0.5,0.5,1.5,0.4874652922153473,0.5,0.5625,1.75,0.47680556774139404,"a"
0.625,0.4375,1.5,0.4706869423389435,0.125,0.25,0.875,0.5120561122894287,"h"
0.5,0.375,1.375,0.521085262298584,0.375,0.4375,1.375,0.5459027886390686,"a"
0.25,0.25,1.5,0.4417698085308075,0.375,0.375,1.75,0.49491915106773376,"a"
0.25,0.1875,2,0.4934374988079071,0.375,0.5,1.875,0.4826388955116272,"a"
0.875,0.75,1.125,0.5188194513320923,0.375,0.4375,0.75,0.5229316353797913,"h"
0.875,0.75,0.875,0.4837152659893036,0.5,0.5625,1.125,0.4960426390171051,"h"
0.25,0.125,1.75,0.4409722089767456,0.625,0.625,0.875,0.5007423162460327,"h"
0.875,0.6875,1.75,0.4561111032962799,0.625,0.6875,0.75,0.5442708134651184,"a"
0.75,0.6875,0.875,0.5291864275932312,0.625,0.8125,1.125,0.49850693345069885,"a"
0.875,0.75,0.625,0.5261458158493042,0.25,0.375,1.375,0.4759722352027893,"h"
0.5,0.4375,1.25,0.5044097304344177,0.625,0.75,1.25,0.499895840883255,"a"
0.375,0.3125,1.5,0.5126306414604187,0.625,0.6875,1.25,0.5429514050483704,"a"
0.625,0.5625,1.25,0.5115625262260437,0,0.125,1.625,0.464826375246048,"h"
0.625,0.5625,1.625,0.4998264014720917,0.5,0.6875,1.125,0.4824305474758148,"h"
0.5,0.4375,1.625,0.4671128988265991,0.25,0.1875,2.5,0.4380682706832886,"h"
0.5,0.4375,1.125,0.45406249165534973,0.625,0.625,1.125,0.496111124753952,"a"
0.875,0.625,1.25,0.5439930558204651,0.25,0.4375,1.5,0.4713326394557953,"h"
0.75,0.6875,2.25,0.5616666674613953,0.5,0.4375,1.25,0.5302644968032837,"h"
0.625,0.5,1.75,0.45770832896232605,0,0.125,2,0.48086804151535034,"h"
1,0.8125,0.5,0.5012847185134888,0.5,0.5,1.5,0.5052083134651184,"h"
0.5,0.4375,2.25,0.5061458349227905,0.125,0.1875,1.5,0.5286864042282104,"h"
0.625,0.625,1,0.5212846994400024,0.625,0.75,1.125,0.5269190669059753,"a"
0.25,0.25,1.25,0.43899306654930115,0.25,0.3125,0.75,0.5184450149536133,"a"
0.875,0.75,0.875,0.5349906086921692,0.5,0.5625,0.875,0.507756233215332,"h"
0.75,0.625,2.125,0.43059027194976807,1,0.6875,1.25,0.5479514002799988,"a"
0.25,0.3125,2.25,0.4963531792163849,0.375,0.4375,1.75,0.5162803530693054,"a"
0.375,0.1875,1.875,0.4543055593967438,0.125,0.1875,2,0.49000000953674316,"h"
0.375,0.25,2,0.49781250953674316,0.5,0.625,2.5,0.4673958420753479,"h"
0.5,0.5,2,0.5358491539955139,0.625,0.625,1.5,0.5213730335235596,"a"
0.5,0.4375,1.75,0.5022170543670654,0.375,0.4375,1.75,0.48430556058883667,"h"
0.25,0.3125,2.125,0.5030545592308044,0.5,0.6875,1.125,0.526770830154419,"a"
0.5,0.5,1.5,0.48163193464279175,0.5,0.5625,1.75,0.47468748688697815,"h"
0.5,0.5,1.625,0.4967361092567444,0.25,0.4375,1.125,0.4847354292869568,"h"
0.375,0.375,1.875,0.5078560709953308,0.375,0.375,1.125,0.4794791638851166,"a"
0.25,0.25,2.125,0.5125347375869751,0.625,0.8125,1.25,0.4895138740539551,"a"
0.75,0.6875,1.25,0.5481250286102295,0.375,0.5,0.875,0.527465283870697,"h"
0,0.125,1.75,0.4399520754814148,0.5,0.6875,1,0.4896875023841858,"a"
0.375,0.375,1.375,0.4859027862548828,0.375,0.4375,1.5,0.5123263597488403,"a"
0.5,0.75,2,0.5239310264587402,0.625,0.6875,1.625,0.5119097232818604,"h"
0.375,0.1875,1.625,0.4602777659893036,0.375,0.5,1.125,0.48277875781059265,"h"
0.875,0.75,1,0.50760418176651,0.625,0.75,0.625,0.5423611402511597,"a"
0.625,0.625,1.875,0.49302083253860474,0.5,0.6875,1.625,0.5120927095413208,"h"
0.375,0.375,1.75,0.500859797000885,0.375,0.4375,1.125,0.5576736330986023,"a"
0.75,0.625,0.75,0.5141666531562805,0.375,0.4375,1.75,0.4863888919353485,"h"
1,0.75,0.625,0.5281597375869751,0.5,0.6875,1.25,0.5123611092567444,"h"
0.625,0.5625,1.5,0.4997222125530243,0,0.1875,1.375,0.4520485997200012,"h"
0.75,0.5625,1.25,0.47225695848464966,0.5,0.5625,1.875,0.5058174729347229,"h"
0.5,0.5,1.375,0.49909722805023193,0.25,0.25,0.875,0.5160838961601257,"a"
0.625,0.4375,1.375,0.47290918231010437,0.375,0.3125,1.5,0.4986289143562317,"h"
0.875,0.75,0.375,0.4974652826786041,0.5,0.5625,1.25,0.4865981936454773,"a"
0.375,0.375,2,0.5123263597488403,0.5,0.625,2.5,0.45836806297302246,"a"
0.75,0.6875,1.375,0.5371875166893005,0.625,0.625,1.375,0.5097916722297668,"h"
0,0.125,1.625,0.46623679995536804,0.5,0.4375,1.875,0.49214836955070496,"a"
0.125,0.125,1.25,0.4271527826786041,0.625,0.6875,1.625,0.5017014145851135,"a"
0.375,0.25,2.375,0.4890972077846527,1,0.75,1.125,0.5566666722297668,"a"
1,0.75,0.875,0.5083680748939514,0,0.1875,2,0.484375,"h"
0.5,0.5,2,0.5355713963508606,0.5,0.6875,1.125,0.4857291579246521,"h"
0.875,0.75,1.125,0.5298170447349548,0.375,0.375,2,0.48781248927116394,"h"
