@relation 'featureTraining_1-weka.filters.unsupervised.attribute.NumericToNominal-R1-4,9-weka.filters.unsupervised.attribute.NominalToString-C1-4,9'

@attribute geid string
@attribute gseason string
@attribute gweek string
@attribute htid string
@attribute hthwr numeric
@attribute htowr numeric
@attribute hthtor numeric
@attribute hthtop numeric
@attribute atid string
@attribute atawr numeric
@attribute atowr numeric
@attribute atator numeric
@attribute atatop numeric
@attribute gw {h,a}

@data
2014092809,2014,4,30,0.75,0.75,1.375,0.540833,26,0.75,0.75,1.125,0.418333,h
2014092810,2014,4,25,0.5,0.5625,1.75,0.503889,23,0.125,0.5625,1.875,0.499557,h
2014092900,2014,4,14,0.5,0.5625,1.625,0.490938,11,0.375,0.6875,1.25,0.485076,h
2014100200,2014,5,19,0.5,0.5,1.125,0.513389,20,0.125,0.375,1.875,0.485812,h
2014100500,2014,5,22,0.875,0.8125,1.25,0.491406,17,0.5,0.4375,1.75,0.518899,h
2014100501,2014,5,25,0.625,0.625,1.875,0.513867,5,0.125,0.1875,1.75,0.500855,h
2014100502,2014,5,18,0.5,0.4375,3,0.576956,9,0.375,0.4375,1.875,0.478473,a
2014100503,2014,5,6,0.75,0.625,1.875,0.565417,1,0.375,0.5625,1.625,0.484447,h
2014100504,2014,5,7,0.125,0.25,1.75,0.42125,4,0.5,0.625,1.375,0.513264,a
2014100505,2014,5,23,1,0.5625,1,0.564675,24,0.25,0.3125,1.5,0.447195,h
2014100506,2014,5,27,0.625,0.5625,2.5,0.525694,21,0.125,0.3125,2.25,0.471007,h
2014100507,2014,5,26,0.875,0.8125,1.5,0.463368,32,0.375,0.4375,1.625,0.469479,h
2014100508,2014,5,8,0.125,0.3125,2,0.467152,3,0.125,0.25,1.375,0.476007,a
2014100509,2014,5,13,0.875,0.75,1.375,0.505417,29,0.625,0.6875,1.75,0.492501,h
2014100510,2014,5,16,0.75,0.625,1.125,0.586791,12,0.25,0.4375,1.625,0.460347,h
2014100511,2014,5,30,0.75,0.75,1.375,0.561528,14,0.5,0.5,0.75,0.505709,h
2014100512,2014,5,11,1,0.6875,1.125,0.511045,2,0.5,0.75,1.75,0.501417,h
2014100600,2014,5,28,0.25,0.125,1.5,0.50618,31,0.625,0.75,0.875,0.480347,a
2014100900,2014,6,5,0.25,0.1875,1.5,0.482431,6,0.625,0.6875,0.625,0.502951,a
2014101200,2014,6,21,0.5,0.3125,1.5,0.49079,17,0.5,0.4375,1.75,0.525357,a
2014101201,2014,6,9,0.375,0.375,1.25,0.485953,11,0.5,0.75,1.125,0.505938,a
2014101203,2014,6,3,0.375,0.25,1.625,0.463472,4,0.5,0.625,1.25,0.519722,h
2014101204,2014,6,10,0.5,0.4375,1.625,0.456387,19,0.5,0.5,1.375,0.452292,a
2014101205,2014,6,20,0.625,0.375,1.5,0.474799,18,0.5,0.5,1.375,0.51816,a
2014101206,2014,6,12,0.5,0.375,1.625,0.483333,13,0.625,0.75,1.5,0.486325,a
2014101207,2014,6,24,0.375,0.3125,1.375,0.470764,1,0.375,0.5625,1.5,0.476044,a
2014101208,2014,6,8,0.25,0.375,1.625,0.467499,7,0.375,0.25,1.5,0.48316,h
2014101209,2014,6,15,0.125,0.125,3,0.467118,16,0.625,0.6875,0.5,0.539688,a
2014101210,2014,6,29,0.875,0.75,1.25,0.531007,28,0,0.125,3.125,0.507465,h
2014101211,2014,6,31,0.75,0.6875,1,0.486002,25,0.625,0.625,1,0.47941,a
2014101212,2014,6,26,1,0.875,1.375,0.485278,27,0.5,0.5625,1.75,0.483044,h
2014101300,2014,6,32,0.375,0.375,1.5,0.526389,30,0.75,0.75,0.5,0.504861,a
2014101600,2014,7,11,1,0.75,1,0.484483,12,0.125,0.3125,1.625,0.49441,h
2014101900,2014,7,1,0.75,0.5625,1.625,0.526042,21,0.125,0.3125,1.875,0.477674,h
2014101901,2014,7,9,0.5,0.4375,1.625,0.496979,20,0.125,0.375,1.875,0.487757,h
2014101902,2014,7,17,0.375,0.4375,1.375,0.509823,10,0.5,0.5,1.625,0.521707,a
2014101903,2014,7,18,0.5,0.5,2.75,0.570949,23,0.125,0.5625,1.875,0.495737,h
2014101904,2014,7,19,0.5,0.5,1.125,0.506063,22,0.5,0.6875,1,0.514271,h
2014101905,2014,7,6,0.75,0.6875,2,0.581944,2,0.375,0.625,1.625,0.465182,h
2014101906,2014,7,7,0.25,0.3125,2,0.440104,3,0.125,0.25,1.625,0.479722,h
2014101907,2014,7,32,0.5,0.4375,1.25,0.50441,31,0.625,0.6875,0.625,0.4825,h
2014101908,2014,7,28,0.25,0.125,1.625,0.490903,8,0.375,0.3125,1.75,0.507535,h
2014101909,2014,7,16,0.75,0.6875,1.25,0.55127,14,0.5,0.5,0.75,0.524946,a
2014101910,2014,7,25,0.625,0.625,1.875,0.531263,27,0.5,0.5625,1.625,0.481169,h
2014101911,2014,7,15,0,0.0625,2.625,0.452604,29,0.625,0.75,1.5,0.515487,a
2014101912,2014,7,13,0.875,0.75,1,0.503819,30,0.625,0.6875,0.5,0.512222,h
2014102000,2014,7,4,0.75,0.625,1,0.541418,5,0.125,0.1875,2,0.501063,h
2014102300,2014,8,13,0.875,0.75,0.5,0.50125,16,0.5,0.625,0.75,0.522465,h
2014102600,2014,8,21,0.375,0.25,1.5,0.505165,18,0.5,0.5,1.375,0.512812,a
2014102601,2014,8,22,0.75,0.625,1.25,0.480121,31,0.625,0.6875,0.625,0.485278,a
2014102602,2014,8,2,0.875,0.625,1.5,0.541007,1,0.375,0.5625,1.75,0.476634,h
2014102603,2014,8,7,0.25,0.3125,2.25,0.44191,10,0.625,0.5625,1.375,0.506359,a
2014102604,2014,8,14,0.5,0.5,1.625,0.511007,32,0.25,0.375,1.75,0.468507,h
2014102605,2014,8,11,1,0.75,0.875,0.500525,17,0.5,0.4375,1.625,0.506885,h
2014102606,2014,8,12,0.375,0.25,2.375,0.487118,9,0.5,0.5,1.5,0.478925,a
2014102607,2014,8,24,0.375,0.3125,1.5,0.479362,20,0.25,0.4375,1.375,0.479992,a
2014102608,2014,8,8,0.25,0.3125,1.625,0.468332,5,0.25,0.25,1.875,0.514605,a
2014102609,2014,8,29,0.875,0.75,1.25,0.537569,26,0.625,0.8125,1.5,0.416354,h
2014102610,2014,8,3,0.5,0.3125,1.375,0.46059,15,0.125,0.0625,1.375,0.482257,h
2014102611,2014,8,4,0.75,0.625,1.125,0.550689,6,0.5,0.625,0.875,0.495625,h
2014102612,2014,8,23,1,0.5625,1,0.560161,19,0.5,0.5,1.375,0.459757,h
2014102700,2014,8,25,0.5,0.5625,2,0.52532,28,0.125,0.1875,2.625,0.520596,a
2014103000,2014,9,22,0.625,0.5625,1.5,0.471036,23,0.125,0.5625,2.125,0.514266,a
2014110200,2014,9,2,0.875,0.625,1.5,0.551701,7,0.25,0.25,1.375,0.478715,h
2014110201,2014,9,3,0.5,0.3125,1.5,0.457743,24,0.25,0.3125,1.75,0.442304,h
2014110202,2014,9,25,0.375,0.5,2.125,0.517438,29,0.75,0.8125,1.125,0.527536,a
2014110203,2014,9,5,0.25,0.25,1.625,0.464896,26,0.625,0.8125,1.875,0.428819,a
2014110204,2014,9,14,0.5,0.5,1.375,0.503125,12,0.125,0.25,1.375,0.490868,h
2014110205,2014,9,10,0.5,0.5625,1.5,0.479826,16,0.5,0.625,1,0.523056,h
2014110206,2014,9,20,0.75,0.5,1.5,0.49841,28,0.125,0.1875,2.75,0.507159,h
2014110207,2014,9,30,0.625,0.625,1.375,0.557604,32,0.375,0.4375,1.625,0.470382,a
2014110208,2014,9,11,1,0.75,0.875,0.501879,13,0.625,0.75,1.375,0.491186,h
2014110209,2014,9,31,0.75,0.6875,0.625,0.50263,15,0.125,0.0625,1.5,0.475868,h
2014110210,2014,9,4,0.75,0.625,1.25,0.548953,1,0.375,0.5625,1.75,0.475384,h
2014110300,2014,9,27,0.5,0.5,2.25,0.515104,6,0.5,0.625,0.875,0.497014,a
2014110600,2014,10,2,0.75,0.5625,2,0.523438,3,0.25,0.375,1.625,0.504514,a
2014110900,2014,10,1,0.75,0.5625,1.5,0.519167,8,0.25,0.25,2,0.493819,h
2014110901,2014,10,9,0.5,0.5,1.625,0.497951,14,0.625,0.5625,0.75,0.523244,a
2014110902,2014,10,18,0.625,0.5625,2.25,0.567199,10,0.625,0.5625,1.5,0.513095,h
2014110903,2014,10,7,0.25,0.25,2.375,0.450972,25,0.75,0.5625,1.125,0.493403,a
2014110904,2014,10,23,0.875,0.5,1.375,0.556953,30,0.75,0.6875,0.5,0.519909,a
2014110905,2014,10,12,0.5,0.3125,2,0.506736,4,0.5,0.625,1.375,0.516076,h
2014110906,2014,10,24,0.25,0.25,1.75,0.469778,21,0.25,0.3125,1.5,0.483993,a
2014110907,2014,10,15,0,0.0625,2.75,0.431215,13,0.625,0.75,1.5,0.512887,a
2014110908,2014,10,29,0.875,0.8125,1,0.542153,32,0.25,0.375,1.875,0.462118,h
2014110909,2014,10,31,0.75,0.6875,1,0.517942,27,0.375,0.4375,1.75,0.457662,h
2014110910,2014,10,19,0.625,0.5625,1.125,0.511965,17,0.5,0.4375,1.875,0.511823,h
2014111000,2014,10,26,1,0.8125,1.375,0.476146,22,0.375,0.5,1.375,0.52684,h
2014111300,2014,11,10,0.5,0.5625,1.625,0.487674,9,0.5,0.5,1.375,0.484966,h
2014111600,2014,11,22,0.5,0.4375,1.5,0.457738,21,0.25,0.3125,1.5,0.474896,a
2014111601,2014,11,17,0.375,0.4375,1.625,0.521733,20,0.25,0.5,1.375,0.456923,h
2014111602,2014,11,3,0.5,0.375,1.25,0.457257,5,0.375,0.3125,1.75,0.511514,a
2014111603,2014,11,19,0.75,0.625,0.875,0.508424,26,0.5,0.75,2.375,0.439653,h
2014111604,2014,11,14,0.5,0.5625,1.625,0.478056,31,0.5,0.625,0.625,0.514653,h
2014111605,2014,11,23,0.75,0.4375,1.375,0.538689,2,0.375,0.5625,1.625,0.472995,a
2014111606,2014,11,27,0.375,0.375,2.75,0.493819,30,0.75,0.6875,0.625,0.527305,a
2014111607,2014,11,32,0.625,0.4375,1,0.510625,13,0.625,0.75,1.25,0.496572,h
2014111608,2014,11,28,0.25,0.1875,1.875,0.502604,24,0.25,0.25,1.875,0.440603,a
2014111609,2014,11,16,0.875,0.6875,0.875,0.560506,15,0,0,1.625,0.462778,h
2014111610,2014,11,29,0.875,0.8125,1.25,0.529444,18,0.375,0.5,1.375,0.514618,h
2014111611,2014,11,6,0.75,0.625,1.5,0.574201,11,0.625,0.8125,1.125,0.513403,a
2014111700,2014,11,8,0.25,0.25,1.25,0.446631,4,0.5,0.625,1.5,0.528924,a
2014112000,2014,12,15,0.125,0.0625,2.625,0.443472,14,0.5,0.5,0.625,0.51439,h
2014112300,2014,12,21,0.375,0.3125,1.625,0.515339,3,0.375,0.4375,1.5,0.500799,a
2014112301,2014,12,9,0.5,0.5,1.625,0.492118,12,0.125,0.3125,1,0.496701,h
2014112302,2014,12,17,0.5,0.5,1.625,0.518087,24,0.25,0.25,2.125,0.450152,h
2014112303,2014,12,5,0.25,0.3125,1.5,0.448958,2,0.5,0.625,1.25,0.481396,a
2014112304,2014,12,6,0.75,0.625,1.75,0.590868,7,0.125,0.1875,1.625,0.462535,h
2014112305,2014,12,20,0.625,0.4375,1.5,0.507299,19,0.625,0.6875,1,0.485139,a
2014112306,2014,12,11,1,0.8125,0.625,0.50566,18,0.375,0.5,1.125,0.519722,h
2014112307,2014,12,26,1,0.75,1.625,0.483993,8,0.25,0.25,1.875,0.478993,h
2014112308,2014,12,16,0.875,0.6875,1.125,0.548457,32,0.25,0.4375,2.125,0.466111,h
2014112309,2014,12,31,0.75,0.625,1,0.521727,29,0.625,0.75,1.25,0.503925,h
2014112310,2014,12,13,0.875,0.75,0.5,0.510417,10,0.5,0.5,1.5,0.4857,h
2014112311,2014,12,30,0.75,0.75,1.5,0.562049,28,0.125,0.1875,2.625,0.499277,h
2014112312,2014,12,27,0.375,0.375,2.75,0.503125,25,0.875,0.625,1.25,0.502604,a
2014112400,2014,12,23,0.625,0.375,1.125,0.528481,1,0.5,0.625,1.625,0.471146,a
2014112700,2014,13,18,0.625,0.5,1.875,0.552581,17,0.375,0.4375,1.75,0.494705,h
2014112701,2014,13,25,0.375,0.625,2.25,0.513098,26,0.5,0.75,2.375,0.449688,a
2014112702,2014,13,30,0.625,0.6875,1.75,0.544583,31,0.5,0.625,0.625,0.514271,a
2014113000,2014,13,1,0.625,0.5625,1.5,0.519687,16,0.625,0.75,1.125,0.519757,a
2014113001,2014,13,9,0.625,0.5625,1.625,0.507222,3,0.375,0.4375,1.875,0.495417,h
2014113002,2014,13,5,0.375,0.375,1.5,0.463437,8,0.25,0.25,2.125,0.491632,h
2014113003,2014,13,6,0.75,0.625,2,0.571563,28,0.125,0.1875,1.875,0.520006,h
2014113004,2014,13,7,0.25,0.1875,2.375,0.452465,27,0.25,0.3125,2,0.470648,h
2014113005,2014,13,20,0.625,0.4375,1.375,0.490938,22,0.25,0.375,1.375,0.538507,h
2014113006,2014,13,4,0.75,0.625,1.375,0.553785,23,0.25,0.4375,2,0.513537,a
2014113007,2014,13,32,0.625,0.4375,1,0.508993,15,0,0.0625,2,0.482049,h
2014113008,2014,13,24,0.125,0.1875,1.875,0.461758,2,0.625,0.6875,1.25,0.476944,a
2014113009,2014,13,21,0.5,0.375,1.625,0.522179,29,0.625,0.75,1.25,0.488057,h
2014113010,2014,13,19,0.875,0.75,0.875,0.527222,11,0.5,0.75,1,0.49184,h
2014113011,2014,13,14,0.5,0.5,1.75,0.461736,13,0.625,0.75,1.125,0.518898,a
2014120100,2014,13,12,0.375,0.25,2,0.513299,10,0.5,0.5,1.5,0.483785,a
2014120400,2014,14,17,0.375,0.375,1.875,0.517707,25,0.875,0.625,1.125,0.509097,a
2014120700,2014,14,2,0.625,0.625,2.125,0.497847,4,0.625,0.6875,1.5,0.534514,a
2014120701,2014,14,3,0.5,0.4375,1.125,0.462535,6,0.625,0.6875,1.25,0.507187,a
2014120702,2014,14,18,0.75,0.5625,1.625,0.561261,24,0.25,0.1875,2.25,0.444978,h
2014120703,2014,14,7,0.25,0.1875,2,0.452674,5,0.5,0.4375,1.5,0.52332,a
2014120704,2014,14,10,0.5,0.5,1.5,0.487465,1,0.5,0.5625,1.75,0.476806,a
2014120705,2014,14,20,0.625,0.4375,1.5,0.470687,12,0.125,0.25,0.875,0.512056,h
2014120706,2014,14,23,0.5,0.375,1.375,0.521085,22,0.375,0.4375,1.375,0.545903,a
2014120707,2014,14,8,0.25,0.25,1.5,0.44177,27,0.375,0.375,1.75,0.494919,a
2014120708,2014,14,28,0.25,0.1875,2,0.493437,32,0.375,0.5,1.875,0.482639,a
2014120709,2014,14,29,0.875,0.75,1.125,0.518819,14,0.375,0.4375,0.75,0.522932,h
2014120710,2014,14,13,0.875,0.75,0.875,0.483715,9,0.5,0.5625,1.125,0.496043,h
2014120711,2014,14,15,0.25,0.125,1.75,0.440972,30,0.625,0.625,0.875,0.500742,h
2014120712,2014,14,26,0.875,0.6875,1.75,0.456111,31,0.625,0.6875,0.75,0.544271,a
2014120713,2014,14,16,0.75,0.6875,0.875,0.529186,11,0.625,0.8125,1.125,0.498507,a
2014120800,2014,14,19,0.875,0.75,0.625,0.526146,21,0.25,0.375,1.375,0.475972,h
2014121100,2014,15,32,0.5,0.4375,1.25,0.50441,29,0.625,0.75,1.25,0.499896,a
2014121400,2014,15,21,0.375,0.3125,1.5,0.512631,4,0.625,0.6875,1.25,0.542951,a
2014121401,2014,15,1,0.625,0.5625,1.25,0.511563,7,0,0.125,1.625,0.464826,h
2014121402,2014,15,9,0.625,0.5625,1.625,0.499826,19,0.5,0.6875,1.125,0.482431,h
2014121403,2014,15,22,0.5,0.4375,1.625,0.467113,24,0.25,0.1875,2.5,0.438068,h
2014121404,2014,15,3,0.5,0.4375,1.125,0.454062,2,0.625,0.625,1.125,0.496111,a
2014121405,2014,15,18,0.875,0.625,1.25,0.543993,20,0.25,0.4375,1.5,0.471333,h
2014121406,2014,15,6,0.75,0.6875,2.25,0.561667,5,0.5,0.4375,1.25,0.530264,h
2014121407,2014,15,14,0.625,0.5,1.75,0.457708,15,0,0.125,2,0.480868,h
2014121408,2014,15,11,1,0.8125,0.5,0.501285,10,0.5,0.5,1.5,0.505208,h
2014121409,2014,15,27,0.5,0.4375,2.25,0.506146,28,0.125,0.1875,1.5,0.528686,h
2014121410,2014,15,16,0.625,0.625,1,0.521285,13,0.625,0.75,1.125,0.526919,a
2014121411,2014,15,8,0.25,0.25,1.25,0.438993,12,0.25,0.3125,0.75,0.518445,a
2014121412,2014,15,31,0.875,0.75,0.875,0.534991,30,0.5,0.5625,0.875,0.507756,h
2014121413,2014,15,26,0.75,0.625,2.125,0.43059,25,1,0.6875,1.25,0.547951,a
2014121500,2014,15,17,0.25,0.3125,2.25,0.496353,23,0.375,0.4375,1.75,0.51628,a
2014121800,2014,16,7,0.375,0.1875,1.875,0.454306,8,0.125,0.1875,2,0.49,h
2014122000,2014,16,28,0.375,0.25,2,0.497813,26,0.5,0.625,2.5,0.467396,h
2014122001,2014,16,30,0.5,0.5,2,0.535849,16,0.625,0.625,1.5,0.521373,a
2014122100,2014,16,22,0.5,0.4375,1.75,0.502217,3,0.375,0.4375,1.75,0.484306,h
2014122101,2014,16,17,0.25,0.3125,2.125,0.503055,18,0.5,0.6875,1.125,0.526771,a
2014122102,2014,16,5,0.5,0.5,1.5,0.481632,1,0.5,0.5625,1.75,0.474687,h
2014122103,2014,16,10,0.5,0.5,1.625,0.496736,20,0.25,0.4375,1.125,0.484735,h
2014122104,2014,16,23,0.375,0.375,1.875,0.507856,21,0.375,0.375,1.125,0.479479,a
2014122105,2014,16,12,0.25,0.25,2.125,0.512535,11,0.625,0.8125,1.25,0.489514,a
2014122106,2014,16,4,0.75,0.6875,1.25,0.548125,14,0.375,0.5,0.875,0.527465,h
2014122107,2014,16,24,0,0.125,1.75,0.439952,19,0.5,0.6875,1,0.489688,a
2014122108,2014,16,32,0.375,0.375,1.375,0.485903,27,0.375,0.4375,1.5,0.512326,a
2014122109,2014,16,25,0.5,0.75,2,0.523931,6,0.625,0.6875,1.625,0.51191,h
2014122110,2014,16,15,0.375,0.1875,1.625,0.460278,9,0.375,0.5,1.125,0.482779,h
2014122111,2014,16,29,0.875,0.75,1,0.507604,31,0.625,0.75,0.625,0.542361,a
2014122200,2014,16,2,0.625,0.625,1.875,0.493021,13,0.5,0.6875,1.625,0.512093,h
2014122800,2014,17,21,0.375,0.375,1.75,0.50086,22,0.375,0.4375,1.125,0.557674,a
2014122801,2014,17,1,0.75,0.625,0.75,0.514167,3,0.375,0.4375,1.75,0.486389,h
2014122802,2014,17,19,1,0.75,0.625,0.52816,18,0.5,0.6875,1.25,0.512361,h
2014122803,2014,17,5,0.625,0.5625,1.5,0.499722,7,0,0.1875,1.375,0.452049,h
2014122804,2014,17,14,0.75,0.5625,1.25,0.472257,16,0.5,0.5625,1.875,0.505817,h
2014122805,2014,17,10,0.5,0.5,1.375,0.499097,12,0.25,0.25,0.875,0.516084,a
2014122806,2014,17,20,0.625,0.4375,1.375,0.472909,17,0.375,0.3125,1.5,0.498629,h
2014122807,2014,17,11,0.875,0.75,0.375,0.497465,9,0.5,0.5625,1.25,0.486598,a
2014122808,2014,17,27,0.375,0.375,2,0.512326,26,0.5,0.625,2.5,0.458368,a
2014122809,2014,17,4,0.75,0.6875,1.375,0.537188,2,0.625,0.625,1.375,0.509792,h
2014122810,2014,17,24,0,0.125,1.625,0.466237,23,0.5,0.4375,1.875,0.492148,a
2014122811,2014,17,8,0.125,0.125,1.25,0.427153,6,0.625,0.6875,1.625,0.501701,a
2014122812,2014,17,28,0.375,0.25,2.375,0.489097,25,1,0.75,1.125,0.556667,a
2014122813,2014,17,13,1,0.75,0.875,0.508368,15,0,0.1875,2,0.484375,h
2014122814,2014,17,30,0.5,0.5,2,0.535571,29,0.5,0.6875,1.125,0.485729,h
2014122815,2014,17,31,0.875,0.75,1.125,0.529817,32,0.375,0.375,2,0.487812,h
